40,Script_Air_Force_One.txt.txt,0.003517083,0.003229974,0.24382716,0.000645995,0.071561872,0.001220212,0.002368648,0.041989664,0.004378409,0.001220212,0.001507321,0.000645995,0.008685042
41,Script_American_Hustle.txt.txt,0.002669553,0.002092352,0.351298701,0.013059163,0.175252525,0.001803752,0.003823954,0.003535354,0.001226551,0.000937951,0.001226551,0.000649351,0.001803752
42,Script_Artist_The.txt.txt,0.005334805,0.003863135,0.23933039,0.00459897,0.144407653,0.011957322,0.003127299,0.00607064,0.001655629,0.001655629,0.017844003,0.003127299,0.017108168
43,Script_August_Osage_County.txt.txt,0.00284703,0.001308095,0.298630348,0.001000308,0.076408126,0.000692521,0.000692521,0.000692521,0.000692521,0.000692521,0.001308095,0.000692521,0.009926131
44,Script_Affliction.txt.txt,0.002766711,0.004537406,0.391434263,0.001881363,0.081562638,0.010292165,0.064741036,0.00143869,0.002766711,0.004094732,0.00498008,0.002324037,0.010292165
45,Script_American_Splendor.txt.txt,0.000925926,0.001337449,0.326851852,0.002983539,0.057304527,0.001337449,0.007510288,0.001748971,0.00462963,0.000925926,0.001337449,0.003395062,0.009979424
46,Script_Aladdin.txt.txt,0.027925532,0.001920804,0.293291962,0.005466903,0.134899527,0.00251182,0.00251182,0.00605792,0.007239953,0.009013002,0.001329787,0.009013002,0.008421986
47,Script_Anna_Karenina.txt.txt,0.003063725,0.000885076,0.284109477,0.001157407,0.181985294,0.003880719,0.001429739,0.00170207,0.001157407,0.000612745,0.001429739,0.000885076,0.002791394
48,Script_Argo.txt.txt,0.001199705,0.001199705,0.279900332,0.001568845,0.122646733,0.001199705,0.007844223,0.002307124,0.002676264,0.003045404,0.01744186,0.005629384,0.004521964
49,Script_Anonymous.txt.txt,0.001058977,0.001384816,0.212528511,0.002688172,0.148989899,0.003991528,0.000733138,0.000733138,0.001384816,0.002362333,0.002036494,0.004317367,0.019305963
50,Script_American_Pie.txt.txt,0.002498002,0.001698641,0.408173461,0.000899281,0.077238209,0.006095124,0.000899281,0.000899281,0.000899281,0.001298961,0.006494804,0.000899281,0.022082334
51,Script_44_Inch_Chest.txt.txt,0.002919823,0.001025884,0.31573548,0.001025884,0.087515783,0.001657197,0.002604167,0.00323548,0.001657197,0.00134154,0.060053662,0.010495581,0.000710227
52,Script_American_Shaolin_King_of_Kickboxers_II.txt.txt,0.001674752,0.014379764,0.313756064,0.012762763,0.170535921,0.007911758,0.000750751,0.008604759,0.001443751,0.001443751,0.000519751,0.001905752,0.008604759
53,Script_Airplane_2_The_Sequel.txt.txt,0.005458515,0.001576904,0.376637555,0.007884522,0.011280932,0.005458515,0.020499757,0.001576904,0.002547307,0.004002911,0.001091703,0.054463852,0.006914119
54,Script_10_Things_I_Hate_About_You.txt.txt,0.020189702,0.001761518,0.378455285,0.001761518,0.039159892,0.002303523,0.001761518,0.003387534,0.00501355,0.001761518,0.001219512,0.002303523,0.072222222
55,Script_A_Few_Good_Men.txt.txt,0.000880282,0.004792645,0.356122848,0.015747261,0.236795775,0.000880282,0.001662754,0.002053991,0.000880282,0.001271518,0.004010172,0.002445227,0.002836463
56,Script_Apt_Pupil.txt.txt,0.003552972,0.000968992,0.353251507,0.000968992,0.028100775,0.001399655,0.009582257,0.002691645,0.001830319,0.004414298,0.003552972,0.005275624,0.016042205
57,Script_American_Gangster.txt.txt,0.005662137,0.001132427,0.304356515,0.00059952,0.123967493,0.005662137,0.002198241,0.001398881,0.001665334,0.001665334,0.001665334,0.027777778,0.032840394
58,Script_Amadeus.txt.txt,0.001033309,0.007354729,0.416545101,0.006868466,0.116277656,0.017809385,0.001033309,0.001033309,0.000547046,0.002005835,0.002248967,0.016107464,0.011244833
59,Script_2012.txt.txt,0.002939984,0.000912409,0.279095702,0.000912409,0.08607056,0.001723439,0.001723439,0.001317924,0.000912409,0.001317924,0.001723439,0.000912409,0.017133009
60,Script_Arthur.txt.txt,0.004676871,0.001842404,0.183248299,0.00127551,0.131094104,0.020549887,0.00127551,0.003543084,0.002409297,0.00127551,0.003543084,0.004676871,0.007511338
61,Script_Arctic_Blue.txt.txt,0.002079175,0.001413839,0.32676314,0.001081171,0.124500998,0.001746507,0.038672655,0.001746507,0.003409847,0.002411843,0.001413839,0.001413839,0.009397871
62,Script_Ace_Ventura_Pet_Detective.txt.txt,0.062247475,0.001641414,0.345580808,0.001136364,0.065277778,0.001136364,0.001641414,0.001641414,0.003661616,0.004166667,0.029924242,0.001641414,0.005176768
63,Script_42.txt.txt,0.002929293,0.002929293,0.254242424,0.007777778,0.018282828,0.000909091,0.16010101,0.003737374,0.003737374,0.000909091,0.002121212,0.003737374,0.036060606
64,Script_American_Outlaws.txt.txt,0.001628352,0.002777778,0.285153257,0.025,0.136494253,0.001245211,0.002777778,0.000862069,0.002011494,0.000862069,0.001628352,0.021551724,0.002011494
65,Script_30_Minutes_or_Less.txt.txt,0.001752967,0.001213592,0.262270766,0.002292341,0.035733549,0.00337109,0.001213592,0.001752967,0.001213592,0.001213592,0.001213592,0.008764833,0.00337109
66,Script_Apartment_The.txt.txt,0.015861275,0.001397107,0.326512163,0.003369494,0.066157133,0.008957922,0.004026956,0.006328074,0.00534188,0.001725838,0.000739645,0.000739645,0.004684418
67,Script_Apocalypse_Now.txt.txt,0.031428063,0.005787037,0.365117521,0.008992165,0.035701567,0.001157407,0.017895299,0.000801282,0.000801282,0.002938034,0.000801282,0.001869658,0.004362536
68,Script_Alien_3.txt.txt,0.000816993,0.00062476,0.232650903,0.000816993,0.071559016,0.00062476,0.01600346,0.003508266,0.000432526,0.000816993,0.001393695,0.091166859,0.025230681
69,Script_As_Good_As_It_Gets.txt.txt,0.002640473,0.003062949,0.250633714,0.001795522,0.003062949,0.097697507,0.003062949,0.00686523,0.001373046,0.006020279,0.004752852,0.169518378,0.003485425
70,Script_American_Psycho.txt.txt,0.00474537,0.00150463,0.288078704,0.00150463,0.005208333,0.002430556,0.007986111,0.001967593,0.00150463,0.00150463,0.001041667,0.203819444,0.00150463
71,Script_12_Monkeys.txt.txt,0.001864712,0.001350309,0.219200103,0.034272119,0.001093107,0.000578704,0.000835905,0.005722737,0.005208333,0.009837963,0.00932356,0.163387346,0.004179527
72,Script_Amityville_Asylum_The.txt.txt,0.001633987,0.002360203,0.337872186,0.001633987,0.008169935,0.00308642,0.001633987,0.009622367,0.002360203,0.01325345,0.001633987,0.112745098,0.007443718
73,Script_Assignment_The.txt.txt,0.00514763,0.00475913,0.153943279,0.003205128,0.005536131,0.002816628,0.162490287,0.005536131,0.002039627,0.001651127,0.000874126,0.141899767,0.031177156
74,Script_Arsenic_and_Old_Lace.txt.txt,0.011430941,0.00100687,0.339789149,0.00076996,0.009061834,0.003139067,0.008114191,0.008351102,0.00076996,0.001243781,0.00432362,0.122778962,0.00787728
75,Script_American_Beauty.txt.txt,0.009408602,0.003315412,0.372491039,0.00188172,0.019086022,0.034498208,0.009050179,0.00546595,0.001164875,0.000806452,0.002956989,0.121236559,0.025896057
76,Script_12_Years_a_Slave.txt.txt,0.000874126,0.002039627,0.149669775,0.001651127,0.027292152,0.009809635,0.026515152,0.000874126,0.001262626,0.003982129,0.002816628,0.293414918,0.012529138
77,Script_Anniversary_Party_The.txt.txt,0.001552795,0.002242926,0.216183575,0.003623188,0.018806073,0.001552795,0.002933057,0.001552795,0.009144237,0.001552795,0.001552795,0.186507937,0.014665286
78,Script_All_the_Presidents_Men.txt.txt,0.007344386,0.000945317,0.204261198,0.002399651,0.026541594,0.002108784,0.001527051,0.008507853,0.001527051,0.003563118,0.002981385,0.244982548,0.010543921
79,Script_At_First_Sight.txt.txt,0.000923558,0.002060244,0.296177891,0.006038647,0.008027849,0.000639386,0.02564649,0.007175334,0.002628588,0.001776073,0.000639386,0.071398124,0.000923558
80,Script_American_The.txt.txt,0.00113515,0.00247062,0.232972756,0.000600962,0.002203526,0.000600962,0.056423611,0.004874466,0.000600962,0.000868056,0.001936432,0.102363782,0.035590278
81,Script_17_Again.txt.txt,0.003729424,0.002700617,0.403935185,0.023276749,0.002700617,0.003215021,0.022762346,0.001157407,0.00475823,0.001157407,0.003729424,0.172453704,0.002186214
82,Script_April_Fools_Day.txt.txt,0.017878788,0.000909091,0.315252525,0.000909091,0.027171717,0.006161616,0.014242424,0.001313131,0.002121212,0.001313131,0.001717172,0.157676768,0.012626263
83,Script_Analyze_This.txt.txt,0.005039331,0.001597837,0.298549656,0.001106195,0.006022616,0.003072763,0.0070059,0.006514258,0.001597837,0.003564405,0.003072763,0.193829892,0.001106195
84,Script_Airplane.txt.txt,0.001727804,0.002791069,0.316985646,0.001727804,0.004385965,0.003322701,0.022993089,0.001196172,0.004917597,0.001196172,0.001727804,0.125066454,0.002791069
85,Script_500_Days_of_Summer.txt.txt,0.007683215,0.001536643,0.186406619,0.002009456,0.015248227,0.010520095,0.021394799,0.00106383,0.00106383,0.00248227,0.004846336,0.102245863,0.016193853
